FOODID	ORIGFDNM	ENGFDNAM	LANGUALCODES
FR24430 	BISCUIT A LA CUILLERE, SANS SPECIFICATION 	BISCUIT A LA CUILLERE, SANS SPECIFICATION 	A0203 B0001 C0001 E0105 F0014 G0005 H0205 H0351 H0227 H0152 H0158 H0178 H0185 J0003 K0003 P0024
FR24431 	BISCUIT A LA CUILLERE, PREPARATION ARTISANALE 	BISCUIT A LA CUILLERE, PREPARATION ARTISANALE 	A0203 B1713 C0225 E0105 F0014 G0005 H0152 H0158 H0353 H0229 H0178 J0003 K0003 P0024
FR24432 	BISCUIT A LA CUILLERE INDUSTRIEL 	BISCUIT A LA CUILLERE INDUSTRIEL 	A0203 B1012 C0108 E0105 F0014 G0005 H0185 H0205 H0152 H0178 H0227 J0003 K0003 P0024
FR24433 	BISCUIT DE REIMS, PREPARATION ARTISANALE 	BISCUIT DE REIMS, PREPARATION ARTISANALE 	A0203 B1713 C0225 E0105 F0014 G0005 H0133 H0353 H0158 H0152 J0003 K0003 P0024
FR24434 	BISCUIT MILANAIS, PREPARATION ARTISANALE 	BISCUIT MILANAIS, PREPARATION ARTISANALE 	A0203 B1713 C0225 E0105 F0014 G0005 H0271 H0152 H0184 H0158 J0003 K0003 P0024
FR24435 	BISCUIT NAPOLITAIN, PREPARATION ARTISANALE 	BISCUIT NAPOLITAIN, PREPARATION ARTISANALE 	A0203 B1713 C0225 E0105 F0014 G0005 H0184 H0152 H0158 H0271 J0003 K0003 P0024
FR24436 	BISCUIT SCAPINI, PREPARATION ARTISANALE 	BISCUIT SCAPINI, PREPARATION ARTISANALE 	A0203 B1713 C0225 E0105 F0014 G0005 H0158 H0184 H0152 H0271 J0003 K0003 P0024
FR24437 	PAVE, PREPARATION ARTISANALE 	PAVE, PREPARATION ARTISANALE 	A0203 B1421 C0208 E0140 F0014 G0005 H0364 H0158 H0207 H0231 H0147 H0186 H0184 H0160 H0117 H0185 J0003 K0003 P0024
FR24440 	LANGUE DE CHAT, PREPARATION ARTISANALE 	LANGUE DE CHAT, PREPARATION ARTISANALE 	A0203 B1421 C0208 E0140 F0014 G0005 H0205 H0185 H0229 H0158 H0178 H0271 J0003 K0003 P0024
FR24450 	BARQUETTE, SANS SPECIFICATION 	BARQUETTE, SANS SPECIFICATION 	A0203 B1421 C0208 E0140 F0014 G0005 H0136 H0351 H0186 H0263 H0207 J0003 K0003 P0024
FR24451 	BARQUETTE A LA CONFITURE 	BARQUETTE A LA CONFITURE 	A0203 B1421 C0208 E0140 F0014 G0005 H0186 H0351 H0207 H0136 H0122 H0263 J0003 K0003 P0024
FR24453 	BARQUETTE AU CHOCOLAT, PREPARATION ARTISANALE 	BARQUETTE AU CHOCOLAT, PREPARATION ARTISANALE 	A0203 B1421 C0208 E0105 F0014 G0005 H0146 H0207 H0353 H0231 H0221 H0229 H0351 H0158 H0186 J0003 K0003 P0024
FR24454 	BARQUETTE AU MARRON, PREPARATION ARTISANALE 	BARQUETTE AU MARRON, PREPARATION ARTISANALE 	A0203 B1421 C0208 E0105 F0014 G0005 H0271 H0184 H0221 H0160 H0147 H0152 H0185 H0186 H0158 H0213 J0003 K0003 P0024
FR24520 	MERINGUE ORDINAIRE 	MERINGUE ORDINAIRE 	A0202 B1012 C0210 E0105 F0014 G0005 H0205 H0227 H0178 J0001 K0003 P0024
FR24521 	MERINGUE ITALIENNE, PREPARATION ARTISANALE 	MERINGUE ITALIENNE, PREPARATION ARTISANALE 	A0202 B1012 C0210 E0105 F0014 G0003 H0205 H0178 H0227 J0003 K0003 P0024
FR24522 	MERINGUE SUR LE FEU, PREPARATION ARTISANALE 	MERINGUE SUR LE FEU, PREPARATION ARTISANALE 	A0202 B1012 C0210 E0105 F0014 G0003 H0178 H0205 H0227 J0003 K0003 P0024
FR24610 	TUILE, SANS SPECIFICATION 	TUILE, SANS SPECIFICATION 	A0203 B1012 C0210 E0140 F0014 G0005 H0152 H0263 H0297 H0100 J0003 K0003 P0024
FR24614 	TUILE, PREPARATION ARTISANALE 	TUILE, PREPARATION ARTISANALE 	A0203 B1012 C0210 E0140 F0014 G0005 H0205 H0152 H0149 J0003 K0003 P0024
FR24615 	TUILE AUX AMANDES 	TUILE AUX AMANDES 	A0203 B1012 C0210 E0140 F0014 G0005 H0152 H0263 H0100 H0177 H0297 J0003 K0003 P0024
FR24630 	MADELEINE, SANS SPECIFICATION 	MADELEINE, SANS SPECIFICATION 	A0203 B1421 C0208 E0105 F0014 G0005 H0184 H0351 H0303 H0227 H0221 H0186 H0136 J0003 K0003 P0024
FR24635 	MADELEINE, PREPARATION ARTISINALE 	MADELEINE, PREPARATION ARTISINALE 	A0202 B1421 C0208 E0105 F0014 G0005 H0184 H0158 H0229 H0186 H0221 J0003 K0003 P0024
FR24636 	MADELEINE FABRICATION INDUSTRIELLE 	MADELEINE FABRICATION INDUSTRIELLE 	A0203 B1421 C0208 E0105 F0014 G0005 H0221 H0136 H0184 H0155 H0351 H0186 H0303 H0227 J0003 K0003 P0024
FR24637 	MADELEINE PUR BEURRE 	MADELEINE PUR BEURRE 	A0203 B1421 C0208 E0105 F0014 G0005 H0271 H0117 H0136 H0184 H0186 H0351 H0303 J0003 K0003 P0024
FR24642 	MADELEINE AUX RAISINS 	MADELEINE AUX RAISINS 	A0203 B1421 C0208 E0105 F0014 G0005 H0303 H0186 H0136 H0227 H0351 H0147 H0184 H0221 J0003 K0003 P0024
FR24650 	MADELEINETTE 	MADELEINETTE 	A0203 B1421 C0208 E0105 F0014 G0005 H0351 H0227 H0184 H0221 H0186 H0303 H0136 J0003 K0003 P0024
FR24651 	PAIN DE GENES, PREPARATION ARTISANALE 	PAIN DE GENES, PREPARATION ARTISANALE 	A0202 B1421 C0208 E0105 F0014 G0005 H0158 H0177 H0186 H0221 H0205 H0151 J0003 K0003 P0024
FR24652 	PETIT GENOIS, PREPARATION ARTISANALE 	PETIT GENOIS, PREPARATION ARTISANALE 	A0202 B1421 C0208 E0105 F0014 G0005 H0186 H0351 H0100 H0221 H0184 H0158 H0229 J0003 K0003 P0024
FR24653 	PORTUGAIS, PETIT PAIN DE PREPARATION ARTISANALE 	PORTUGAIS, PETIT PAIN DE PREPARATION ARTISANALE 	A0202 B1421 C0208 E0105 F0014 G0005 H0351 H0186 H0158 H0221 H0229 J0003 K0003 P0024
FR24660 	PALMIER, PREPARATION ARTISANALE 	PALMIER, PREPARATION ARTISANALE 	B1421 C0208 E0140 F0014 G0005 H0221 H0360 H0158 J0003 K0003 P0024
FR24661 	VOL AU VENT, PREPARATION ARTISANALE 	VOL AU VENT, PREPARATION ARTISANALE 	B1421 C0208 E0105 F0014 G0005 H0147 H0221 H0207 H0158 H0205 J0003 K0003 P0024
FR24662 	CHAUSSON AUX AMANDES, PREPARATION ARTISANALE 	CHAUSSON AUX AMANDES, PREPARATION ARTISANALE 	B1421 C0208 E0105 F0014 G0003 H0177 H0100 H0221 H0186 H0207 J0003 K0003 P0024
FR24663 	CHAUSSON AUX POMMES, PREPARATION ARTISANALE 	CHAUSSON AUX POMMES, PREPARATION ARTISANALE 	B1421 C0208 E0105 F0014 G0003 H0221 H0147 H0207 H0353 J0003 K0003 P0024
FR24664 	JALOUSIE A LA CREME, PREPARATION ARTISANALE 	JALOUSIE A LA CREME, PREPARATION ARTISANALE 	B1421 C0208 E0105 F0014 G0003 H0117 H0158 H0184 H0185 H0207 H0221 J0001 K0003 P0024
FR24665 	JALOUSIE A LA CONFITURE, PREPARATION ARTISANALE 	JALOUSIE A LA CONFITURE, PREPARATION ARTISANALE 	B1421 C0208 E0105 F0014 G0003 H0122 H0117 H0207 H0221 J0003 K0003 P0024
FR24666 	MILLE-FEUILLES, PREPARATION ARTISANALE 	MILLE-FEUILLES, PREPARATION ARTISANALE 	B1421 C0208 E0105 F0014 G0003 H0271 H0158 H0353 H0184 H0185 H0117 H0207 J0003 K0003 P0024
