FOODID	ORIGFDNM	ENGFDNAM	LANGUALCODES
23584 	ORIENTAL BONITO FLAKES 	ORIENTAL BONITO FLAKES 	A0267 B2189 C0175 E0100 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
23585 	BONITO CRUMBS, DRIED 	BONITO CRUMBS, DRIED 	A0267 B1264 C0175 E0100 F0001 G0001 H0138 J0116 K0003 M0001 N0001 P0024
23586 	BONITO IN SAUCE 	BONITO IN SAUCE 	A0267 B1264 C0175 E0151 F0001 G0001 H0001 J0001 K0034 M0001 N0001 P0024
23587 	BONITO TRUNKS 	BONITO TRUNKS 	A0267 B1264 C0127 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
23588 	ORIENTAL BONITO, SHAVED 	ORIENTAL BONITO, SHAVED 	A0267 B2189 C0175 E0100 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
23589 	ORIENTAL BONITO, SHAVED, DRIED 	ORIENTAL BONITO, SHAVED, DRIED 	A0267 B2189 C0175 E0100 F0001 G0001 H0138 J0116 K0001 M0001 N0001 P0024
23590 	PACIFIC BONITO 	PACIFIC BONITO 	A0267 B1791 C0127 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
23591 	PACIFIC BONITO, FROZEN 	PACIFIC BONITO, FROZEN 	A0267 B1791 C0127 E0151 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024
23603 	BONITO, FRESH 	BONITO, FRESH 	A0267 B1264 C0127 E0151 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
23751 	JAPANESE OR SPANISH MACKEREL 	JAPANESE OR SPANISH MACKEREL 	A0267 B1570 C0127 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
23784 	MACKEREL WITH TOMATO SAUCE, CANNED 	MACKEREL WITH TOMATO SAUCE, CANNED 	A0267 B1043 C0175 E0151 F0014 G0001 H0212 J0123 K0034 M0001 N0001 P0024
23970 	SWORDFISH, FRESH, FROZEN 	SWORDFISH, FRESH, FROZEN 	A0267 B1427 C0127 E0151 F0003 G0003 H0001 J0136 K0001 M0001 N0001 P0024
23971 	SWORDFISH, FRESH, WHOLE 	SWORDFISH, FRESH, WHOLE 	A0267 B1427 C0127 E0131 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
24090 	MACKEREL, FRESH 	MACKEREL, FRESH 	A0267 B1043 C0127 E0151 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
24092 	MACKEREL, CANNED 	MACKEREL, CANNED 	A0267 B1790 C0175 E0151 F0014 G0001 H0001 J0123 K0001 M0194 N0001 P0024
24094 	FRIGATE MACKEREL, FROZEN 	FRIGATE MACKEREL, FROZEN 	A0267 B1787 C0127 E0151 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024
24130 	SKIPJACK TUNA, FRESH 	SKIPJACK TUNA, FRESH 	A0267 B1376 C0127 E0151 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
24131 	SKIPJACK TUNA, FROZEN 	SKIPJACK TUNA, FROZEN 	A0267 B1376 C0127 E0151 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024
24134 	SKIPJACK TUNA, CANNED 	SKIPJACK TUNA, CANNED 	A0267 B1376 C0175 E0151 F0014 G0001 H0001 J0123 K0001 M0194 N0001 P0024
24150 	BLUEFIN TUNA, FRESH 	BLUEFIN TUNA, FRESH 	A0267 B1120 C0127 E0151 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
24151 	BLUEFIN TUNA, FROZEN 	BLUEFIN TUNA, FROZEN 	A0267 B1120 C0127 E0151 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024
24214 	YELLOWFIN TUNA, CANNED 	YELLOWFIN TUNA, CANNED 	A0267 B1074 C0175 E0151 F0014 G0001 H0001 J0123 K0001 M0194 N0001 P0024
24220 	TUNA FISH 	TUNA FISH 	A0267 B1269 C0127 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
24223 	TUNA FISH, CANNED 	TUNA FISH, CANNED 	A0267 B1269 C0175 E0151 F0014 G0001 H0001 J0123 K0001 M0194 N0001 P0024
24224 	TUNA FISH IN BRINE, CANNED 	TUNA FISH IN BRINE, CANNED 	A0267 B1269 C0175 E0151 F0014 G0001 H0367 J0123 K0018 M0194 N0001 P0024
24225 	TUNA FISH, FRESH, FROZEN 	TUNA FISH, FRESH, FROZEN 	A0267 B1269 C0127 E0151 F0003 G0003 H0001 J0136 K0001 M0001 N0001 P0024
24226 	TUNA FISH, WHITE, FROZEN 	TUNA FISH, WHITE, FROZEN 	A0267 B1506 C0127 E0151 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024
24227 	TUNA FISH, YELLOW, FROZEN 	TUNA FISH, YELLOW, FROZEN 	A0267 B1269 C0127 E0150 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024
24228 	TUNA, CANNED IN OIL 	TUNA, CANNED IN OIL 	A0267 B1269 C0268 E0151 F0014 G0001 H0221 J0123 K0026 M0194 N0001 P0024
24229 	SALMON, FROZEN 	SALMON, FROZEN 	A0267 B2250 C0127 E0151 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024
24230 	ALBACORE TUNA, FRESH 	ALBACORE TUNA, FRESH 	A0267 B1506 C0127 E0151 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
24231 	ALBACORE TUNA, FROZEN 	ALBACORE TUNA, FROZEN 	A0267 B1506 C0127 E0151 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024
24234 	ALBACORE TUNA, CANNED 	ALBACORE TUNA, CANNED 	A0267 B1506 C0175 E0151 F0014 G0001 H0001 J0123 K0001 M0194 N0001 P0024
24238 	ALBACORE FISH BALLS 	ALBACORE FISH BALLS 	A0267 B1506 C0268 E0147 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
24251 	BIGEYE TUNA, FROZEN 	BIGEYE TUNA, FROZEN 	A0267 B1069 C0127 E0151 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024
24254 	BIGEYE TUNA, CANNED 	BIGEYE TUNA, CANNED 	A0267 B1069 C0175 E0151 F0014 G0001 H0001 J0123 K0001 M0194 N0001 P0024
24271 	LITTLE TUNA, FROZEN 	LITTLE TUNA, FROZEN 	A0267 B1546 C0127 E0151 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024
24343 	SHARK MEAT 	SHARK MEAT 	A0267 B1342 C0268 E0151 F0001 G0001 H0001 J0001 K0003 M0001 N0001 P0024
24563 	HAIRTIAL, FRESH 	HAIRTIAL, FRESH 	A0267 B2861 C0127 E0151 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
24763 	PORBEAGLE, FROZEN 	PORBEAGLE, FROZEN 	A0267 B1978 C0127 E0151 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024
25035 	DOGFISH, SMOKED 	DOGFISH, SMOKED 	A0267 B1195 C0127 E0151 F0001 G0001 H0172 J0106 K0001 M0001 N0001 P0024
25043 	SPURDOG, FRESH 	SPURDOG, FRESH 	A0267 B1913 C0127 E0151 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
25044 	SPOTTED DOGFISH, FRESH 	SPOTTED DOGFISH, FRESH 	A0267 B1195 C0127 E0151 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
25045 	DOGFISH 	DOGFISH 	A0267 B1195 C0127 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25046 	SPURDOG, FROZEN 	SPURDOG, FROZEN 	A0267 B1913 C0127 E0151 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024
25068 	CRAB MEAT CANNED IN BRINE 	CRAB MEAT CANNED IN BRINE 	A0267 B1335 C0175 E0151 F0014 G0001 H0367 J0123 K0018 M0194 N0001 P0024
25069 	CRAB MEAT WITH PASTE 	CRAB MEAT WITH PASTE 	A0267 B1335 C0125 E0151 F0001 G0001 H0225 J0001 K0001 M0001 N0001 P0024
25070 	CRAB SNACKS, CREAMY 	CRAB SNACKS, CREAMY 	A0228 B1335 C0175 E0144 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25071 	ANGEL SHARK 	ANGEL SHARK 	A0267 B1138 C0127 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25083 	SMOOTH DOGFISH 	SMOOTH DOGFISH 	A0267 B2312 C0127 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25084 	GHOST SHARK 	GHOST SHARK 	A0267 B2269 C0127 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25163 	SKATE, FRESH 	SKATE, FRESH 	A0267 B1340 C0127 E0151 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
25164 	RAY, FROZEN 	RAY, FROZEN 	A0267 B1340 C0127 E0151 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024
25330 	SHARK, FRESH, FROZEN 	SHARK, FRESH, FROZEN 	A0267 B1342 C0127 E0151 F0003 G0003 H0003 J0136 K0003 M0001 N0001 P0024
25331 	TOPE SHARK 	TOPE SHARK 	A0267 B2525 C0127 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25334 	SHARK, CANNED 	SHARK, CANNED 	A0267 B1342 C0175 E0151 F0014 G0001 H0001 J0123 K0001 M0194 N0001 P0024
25342 	SHARK MUSSLE 	SHARK MUSSLE 	A0267 B1021 C0127 E0150 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25343 	SHARK, FRESH 	SHARK, FRESH 	A0267 B1342 C0127 E0151 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
25344 	TOPE, FROZEN 	TOPE, FROZEN 	A0267 B2525 C0127 E0151 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024
25345 	BLUE SHARK, FROZEN 	BLUE SHARK, FROZEN 	A0267 B1978 C0127 E0151 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024
25346 	BLUE SHARK, CANNED 	BLUE SHARK, CANNED 	A0267 B1978 C0175 E0151 F0014 G0001 H0001 J0123 K0001 M0194 N0001 P0024
25347 	SHARK FINS, PREPARED 	SHARK FINS, PREPARED 	A0267 B1342 C0283 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25348 	SWEETLIP FILLETS, FROZEN 	SWEETLIP FILLETS, FROZEN 	A0267 B1222 C0268 E0152 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024
25349 	FISH, SMOKED 	FISH, SMOKED 	A0267 B1222 C0127 E0151 F0001 G0001 H0172 J0001 K0001 M0001 N0001 P0024
25360 	FINFISH, FRESH 	FINFISH, FRESH 	A0267 B1222 C0127 E0151 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
25361 	FISH, READY TO EAT 	FISH, READY TO EAT 	A0267 B1222 C0175 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25362 	FISH AND MOLLUSCS, CANNED 	FISH AND MOLLUSCS, CANNED 	A0267 B1021 C0175 E0151 F0014 G0001 H0153 J0123 K0001 M0194 N0001 P0024
25363 	FISH, CANNED 	FISH, CANNED 	A0267 B1222 C0175 E0151 F0014 G0001 H0001 J0123 K0001 M0194 N0001 P0024
25364 	FINFISH, CANNED 	FINFISH, CANNED 	A0267 B1222 C0175 E0151 F0014 G0001 H0001 J0123 K0001 M0194 N0001 P0024
25365 	SEA FISH 	SEA FISH 	A0267 B1222 C0127 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25366 	RIVER FISH 	RIVER FISH 	A0267 B1222 C0127 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25367 	FISH, VARIOUS 	FISH, VARIOUS 	A0267 B1222 C0127 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25368 	FISH, FRESHWATER 	FISH, FRESHWATER 	A0267 B1222 C0127 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25369 	FRESHWATER FISH PORTIONS 	FRESHWATER FISH PORTIONS 	A0267 B1222 C0127 E0152 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25370 	FINFISH, INLAND WATER, FRESH 	FINFISH, INLAND WATER, FRESH 	A0267 B1222 C0127 E0131 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
25371 	FISH, WHOLE, PACIFIC COAST 	FISH, WHOLE, PACIFIC COAST 	A0267 B1222 C0127 E0131 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25372 	FISH, WHOLE, ATLANTIC COAST 	FISH, WHOLE, ATLANTIC COAST 	A0267 B1222 C0127 E0131 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25373 	FISHERY PRODUCTS, CANNED 	FISHERY PRODUCTS, CANNED 	A0267 B1222 C0127 E0151 F0014 G0001 H0001 J0123 K0001 M0194 N0001 P0024
25374 	FISH, FROZEN 	FISH, FROZEN 	A0267 B1222 C0127 E0151 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024
25375 	FISH PRODUCTS 	FISH PRODUCTS 	A0267 B1222 C0127 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25376 	MOLLUSCS 	MOLLUSCS 	A0267 B2112 C0173 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25377 	FISH STICKS, FROZEN 	FISH STICKS, FROZEN 	A0267 B1222 C0268 E0147 F0001 G0001 H0188 J0136 K0003 M0001 N0001 P0024
25378 	CROWN SILD 	CROWN SILD 	A0267 B1222 C0127 E0150 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25379 	FISH, FROZEN, DRIED 	FISH, FROZEN, DRIED 	A0267 B1222 C0127 E0151 F0001 G0003 H0138 J0136 J0116 K0003 M0001 N0001 P0024
25380 	FINFISH, COASTAL WATER, FRESH 	FINFISH, COASTAL WATER, FRESH 	A0267 B1222 C0127 E0151 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
25381 	FINFISH, ATLANTIC OCEAN, FRESH 	FINFISH, ATLANTIC OCEAN, FRESH 	A0267 B1222 C0127 E0151 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
25382 	FINFISH, GULF OF MEXICO, FRESH 	FINFISH, GULF OF MEXICO, FRESH 	A0267 B1222 C0127 E0151 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
25383 	FINFISH, PACIFIC OCEAN, FRESH 	FINFISH, PACIFIC OCEAN, FRESH 	A0267 B1222 C0127 E0151 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
25384 	FINFISH LIVER 	FINFISH LIVER 	A0267 B1222 C0176 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25385 	TUYO FISH, DRIED 	TUYO FISH, DRIED 	A0267 B2648 C0127 E0151 F0001 G0001 H0138 J0116 K0001 M0001 N0001 P0024
25386 	WHITEFISH FILLETS 	WHITEFISH FILLETS 	A0267 B2687 C0125 E0152 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25387 	WHITEFISH FILLETS, FROZEN 	WHITEFISH FILLETS, FROZEN 	A0267 B2687 C0125 E0152 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25388 	MERGUI FISH, DRIED 	MERGUI FISH, DRIED 	A0267 B1222 C0175 E0151 F0001 G0001 H0138 J0116 K0001 M0001 N0001 P0024
25389 	WHITEFISH 	WHITEFISH 	A0267 B2687 C0127 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25390 	FINFISH, OPEN SEA, FRESH 	FINFISH, OPEN SEA, FRESH 	A0267 B1222 C0127 E0151 F0003 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25400 	MARINE FISH, TOTAL, FRESH 	MARINE FISH, TOTAL, FRESH 	A0267 B1222 C0127 E0151 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
25401 	COD LIVER PASTE, CANNED 	COD LIVER PASTE, CANNED 	A0267 B1423 C0176 E0144 F0014 G0001 H0001 J0123 K0001 M0194 N0001 P0024
25402 	LUMPFISH 	LUMPFISH 	A0267 B1823 C0127 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25403 	INDIAN MACKEREL, FRESH 	INDIAN MACKEREL, FRESH 	A0267 B2934 C0175 E0150 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25404 	SPOTTED TUNNY 	SPOTTED TUNNY 	A0267 B1111 C0127 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25405 	NARROW-BARRED MACKEREL 	NARROW-BARRED MACKEREL 	A0267 B2935 C0127 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25406 	CHANOS-CHANOS FORSKAL 	CHANOS-CHANOS FORSKAL 	A0267 B1909 C0127 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25407 	ORANGE ROUGHY FILLETS, FRESH 	ORANGE ROUGHY FILLETS, FRESH 	A0267 B2328 C0175 E0152 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
25408 	GEMFISH FILLETS, FRESH 	GEMFISH FILLETS, FRESH 	A0267 B2676 C0175 E0152 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
25409 	PEARL FILLETS 	PEARL FILLETS 	A0267 B2878 C0175 E0152 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25410 	PUSIT FISH, DRIED 	PUSIT FISH, DRIED 	A0267 B1222 C0127 E0150 F0001 G0001 H0138 J0116 K0001 M0001 N0001 P0024
25411 	DOGFISH SHARK FILLETS, FROZEN 	DOGFISH SHARK FILLETS, FROZEN 	A0267 B1195 C0175 E0152 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024
25412 	AGE 	AGE 	A0267 B1021 C0127 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25413 	AGE BALL 	AGE BALL 	A0267 B1021 C0127 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25414 	AH WIK FISH SALTEP 	AH WIK FISH SALTEP 	A0267 B1222 C0127 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25415 	AIR SHELL 	AIR SHELL 	A0267 B1021 C0127 E0150 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25416 	AKA MANEITA 	AKA MANEITA 	A0267 B1021 C0127 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25417 	AKAGAI 	AKAGAI 	A0267 B1021 C0127 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25418 	ALFONSINO 	ALFONSINO 	A0267 B2883 C0127 E0151 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024
25419 	ALUMAHAN DRY FISH 	ALUMAHAN DRY FISH 	A0267 B1222 C0127 E0150 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25420 	ANAGO 	ANAGO 	A0267 B1021 C0127 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25421 	ANAGO KABAYAKI 	ANAGO KABAYAKI 	A0267 B1021 C0127 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25422 	AOYAGI SHELL FISH 	AOYAGI SHELL FISH 	A0267 B1433 C0127 E0150 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25423 	AUCHORISE, DRIED 	AUCHORISE, DRIED 	A0267 B1021 C0127 E0150 F0001 G0001 H0138 J0116 K0001 M0001 N0001 P0024
25424 	AUEBOND SAKECHAN 	AUEBOND SAKECHAN 	A0267 B1021 C0127 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25425 	BABY CANNED IN BRINE 	BABY CANNED IN BRINE 	A0267 B1222 C0127 E0150 F0014 G0001 H0001 J0123 K0018 M0194 N0001 P0024
25426 	BACALAS 	BACALAS 	A0267 B1423 C0175 E0151 F0001 G0003 H0138 H0173 J0001 K0003 M0001 N0001 P0024
25427 	BECHE DE MER, DRIED 	BECHE DE MER, DRIED 	A0267 B2433 C0127 E0151 F0001 G0001 H0138 J0116 K0001 M0001 N0001 P0024
25429 	BALACHAN 	BALACHAN 	A0267 B1237 C0173 E0144 F0001 G0001 H0173 H0230 J0001 K0001 M0001 N0001 P0024
25430 	BAMBOO FISH 	BAMBOO FISH 	A0267 B1222 C0127 E0150 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25431 	BAMBOO FISH, FROZEN 	BAMBOO FISH, FROZEN 	A0267 B1222 C0127 E0150 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024
25432 	BAMBOO SHOOT SHELL FISH 	BAMBOO SHOOT SHELL FISH 	A0267 B1433 C0127 E0150 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25433 	MILKFISH, FROZEN 	MILKFISH, FROZEN 	A0267 B1909 C0127 E0151 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024
25434 	BANGUS, BONELESS 	BANGUS, BONELESS 	A0267 B1222 C0268 E0152 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25435 	BANGUS DAING 	BANGUS DAING 	A0267 B1222 C0127 E0150 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25436 	BANGUS RELLENTO FISH 	BANGUS RELLENTO FISH 	A0267 B1222 C0127 E0150 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25437 	BANGUS TINAPANG 	BANGUS TINAPANG 	A0267 B1222 C0127 E0150 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25438 	BANGUS IN TOMATO SAUCE 	BANGUS IN TOMATO SAUCE 	A0267 B1222 C0127 E0150 F0001 G0001 H0001 J0001 K0037 M0001 N0001 P0024
25439 	BATORA 	BATORA 	A0267 B1222 C0127 E0150 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25440 	BATORA, SMOKED 	BATORA, SMOKED 	A0267 B1222 C0127 E0150 F0001 G0001 H0172 J0106 K0001 M0001 N0001 P0024
25441 	BATTERED DINNER CUTS 	BATTERED DINNER CUTS 	A0267 B1021 C0268 E0151 F0001 G0003 H0188 J0001 K0003 M0001 N0001 P0024
25442 	BAY GREY 	BAY GREY 	A0267 B1222 C0127 E0150 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25443 	BELACHON, DRIED 	BELACHON, DRIED 	A0267 B1222 C0127 E0150 F0001 G0001 H0138 J0116 K0001 M0001 N0001 P0024
25444 	BELLY FISH, WHOLE 	BELLY FISH, WHOLE 	A0267 B1222 C0127 E0150 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25445 	BELLY FILLETS, FROZEN 	BELLY FILLETS, FROZEN 	A0267 B1222 C0268 E0152 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024
25446 	BELLY FISH, FROZEN 	BELLY FISH, FROZEN 	A0267 B1222 C0127 E0150 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024
25447 	BELT FISH 	BELT FISH 	A0267 B1222 C0127 C0150 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25448 	BIG HEAD, FROZEN 	BIG HEAD, FROZEN 	A0267 B1222 C0127 E0150 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024
25450 	BILIS FISH, BONELESS 	BILIS FISH, BONELESS 	A0267 B1222 C0268 E0152 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25451 	BLACK SEA BASS 	BLACK SEA BASS 	A0267 B1438 C0127 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25452 	BLEAKER, WHOLE, FROZEN 	BLEAKER, WHOLE, FROZEN 	A0267 B1222 C0127 E0131 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024
25453 	ANTARCTIC CUTLERFISH 	ANTARCTIC CUTLERFISH 	A0267 B2671 C0127 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25454 	ANTARCTIC CUTLERFISH TRUNKS 	ANTARCTIC CUTLERFISH TRUNKS 	A0267 B2671 C0127 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25455 	BOSTON BLUEFISH 	BOSTON BLUEFISH 	A0267 B1440 C0175 E0151 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024
25456 	BOSTON BLUEFISH, PORTIONS 	BOSTON BLUEFISH, PORTIONS 	A0267 B1440 C0127 E0152 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25457 	BOSTON BLUEFISH, FILLETS 	BOSTON BLUEFISH, FILLETS 	A0267 B1440 C0125 E0152 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25458 	BOTARA FISH 	BOTARA FISH 	A0267 B1222 C0127 E0150 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25459 	BOTARA FISH, DRIED 	BOTARA FISH, DRIED 	A0267 B1222 C0127 E0150 F0001 G0001 H0138 J0116 K0001 M0001 N0001 P0024
25460 	BOTARA FISH, BARBEQUED 	BOTARA FISH, BARBEQUED 	A0267 B1222 C0127 E0150 F0014 G0001 H0151 J0001 K0001 M0001 N0001 P0024
25461 	BRUNSWICK KIPPERED SNACKS 	BRUNSWICK KIPPERED SNACKS 	A0267 B1414 C0125 E0151 F0001 G0001 H0118 H0173 J0106 K0001 M0001 N0001 P0024
25462 	BRUNSWICK KIPPERED SNACKS, SMOKED 	BRUNSWICK KIPPERED SNACKS, SMOKED 	A0267 B1414 C0125 E0151 F0001 G0001 H0118 H0173 J0106 K0003 M0001 N0001 P0024
25463 	BUCKLING FILLETS 	BUCKLING FILLETS 	A0267 B1414 C0175 E0152 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25464 	BUCKLING, SMOKED 	BUCKLING, SMOKED 	A0267 B1414 C0127 E0151 F0001 G0001 H0172 J0106 K0001 M0001 N0001 P0024
25465 	BUCKLING PATE 	BUCKLING PATE 	A0267 B1414 C0175 E0144 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25466 	CARIBBEAN SPINY LOBSTER MEAT 	CARIBBEAN SPINY LOBSTER MEAT 	A0267 B2164 C0127 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25467 	BURDOCK FISH CAKE 	BURDOCK FISH CAKE 	A0267 B1222 C0127 E0147 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25468 	BURDOCK, FROZEN 	BURDOCK, FROZEN 	A0267 B1222 C0127 E0150 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024
25469 	CA RO 	CA RO 	A0267 B1222 C0127 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25470 	CAPFISH, PICKLED 	CAPFISH, PICKLED 	A0267 B1222 C0127 E0150 F0001 G0001 H0190 J0001 K0001 M0001 N0001 P0024
25471 	CAPFISH WITH CHILI, FRIED 	CAPFISH WITH CHILI, FRIED 	A0267 B1222 C0127 E0150 F0014 G0001 H0221 H0151 J0001 K0001 M0001 N0001 P0024
25472 	ORANGE ROUGHY, FROZEN 	ORANGE ROUGHY, FROZEN 	A0267 B2328 C0127 E0151 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024
25473 	ANTARCTIC CUTLERFISH FILLETS, FRESH 	ANTARCTIC CUTLERFISH FILLETS, FRESH 	A0267 B2671 C0175 E0152 F0003 G0003 H0188 J0001 K0001 M0001 N0001 P0024
25474 	ORANGE ROUGHY 	ORANGE ROUGHY 	A0267 B2328 C0127 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25601 	PEARL FISH 	PEARL FISH 	A0267 B1222 C0127 E0150 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
